incident_id,incident_name,discovery_date,contain_date,fire_year,state,county_fips,county_name,latitude,longitude,fire_size_acres,fire_size_class,cause,structures_destroyed,personnel_assigned
FIRE-2019-001054,Nevada Fire 1054,2019-09-16,2019-09-26,2019,NV,1047,Nevada County 22,41.26887,-116.61141,62.5,C,Human - Equipment,0,2
FIRE-2019-001055,Nevada Fire 1055,2019-07-23,2019-08-31,2019,NV,1047,Nevada County 22,41.9405,-115.91187,61.5,C,Human - Equipment,0,1
FIRE-2019-001056,Nevada Fire 1056,2019-08-23,2019-09-26,2019,NV,1047,Nevada County 22,40.76022,-116.469,16.9,C,Undetermined,0,14
FIRE-2019-001057,Nevada Fire 1057,2019-06-07,2019-06-28,2019,NV,1047,Nevada County 22,41.66848,-116.54222,147.3,D,Powerline,0,4
FIRE-2019-001058,Nevada Fire 1058,2019-08-10,2019-08-11,2019,NV,1047,Nevada County 22,39.86403,-116.13702,16.8,C,Undetermined,0,5
FIRE-2019-001059,Nevada Fire 1059,2019-06-17,2019-07-22,2019,NV,1047,Nevada County 22,40.78586,-115.9038,36.2,C,Human - Campfire,0,7
FIRE-2019-001060,Nevada Fire 1060,2019-06-12,2019-07-05,2019,NV,1047,Nevada County 22,41.40714,-115.63367,62.6,C,Lightning,0,10
FIRE-2019-001061,Nevada Fire 1061,2019-07-31,2019-09-08,2019,NV,1047,Nevada County 22,41.72077,-115.76495,37.6,C,Human - Equipment,0,1
FIRE-2019-001062,Nevada Fire 1062,2019-10-04,2019-10-13,2019,NV,1047,Nevada County 22,41.77553,-115.85443,9.6,B,Human - Equipment,0,20
FIRE-2019-001063,Nevada Fire 1063,2019-09-28,2019-10-14,2019,NV,1047,Nevada County 22,40.53766,-116.43136,6.0,B,Powerline,0,1
FIRE-2019-001064,Nevada Fire 1064,2019-10-06,2019-11-01,2019,NV,1047,Nevada County 22,40.79396,-116.5649,5136.5,G,Lightning,17,248
FIRE-2019-001065,Nevada Fire 1065,2019-06-11,2019-07-04,2019,NV,1048,Nevada County 23,40.74713,-115.44686,48.1,C,Lightning,0,1
FIRE-2019-001066,Nevada Fire 1066,2019-06-29,2019-06-30,2019,NV,1048,Nevada County 23,40.48268,-115.33925,64.1,C,Lightning,0,5
FIRE-2019-001067,Nevada Fire 1067,2019-07-18,2019-07-28,2019,NV,1048,Nevada County 23,40.02532,-114.72852,6.6,B,Human - Arson,0,1
FIRE-2019-001068,Nevada Fire 1068,2019-08-08,2019-08-26,2019,NV,1048,Nevada County 23,40.51716,-114.93854,111.4,D,Lightning,6,1
FIRE-2019-001069,Nevada Fire 1069,2019-09-13,2019-09-26,2019,NV,1048,Nevada County 23,40.49205,-115.25725,28.5,C,Lightning,0,1
FIRE-2019-001070,Nevada Fire 1070,2019-09-04,2019-10-05,2019,NV,1048,Nevada County 23,40.4395,-114.86842,1.6,B,Undetermined,0,5
FIRE-2019-001071,Nevada Fire 1071,2019-08-06,2019-09-01,2019,NV,1048,Nevada County 23,40.82299,-114.7664,57.2,C,Human - Equipment,0,19
FIRE-2019-001072,Nevada Fire 1072,2019-06-25,2019-07-05,2019,NV,1048,Nevada County 23,39.92271,-114.91673,5.7,B,Lightning,0,15
FIRE-2019-001073,Nevada Fire 1073,2019-08-15,2019-08-16,2019,NV,1048,Nevada County 23,41.60295,-115.42194,28.1,C,Human - Equipment,0,1
FIRE-2019-001074,Nevada Fire 1074,2019-10-03,2019-10-19,2019,NV,1048,Nevada County 23,40.24474,-114.35865,8.3,B,Lightning,0,6
FIRE-2019-001075,Nevada Fire 1075,2019-09-03,2019-09-10,2019,NV,1048,Nevada County 23,41.22144,-114.44857,28.0,C,Human - Campfire,0,1
FIRE-2019-001076,Nevada Fire 1076,2019-08-08,2019-08-17,2019,NV,1048,Nevada County 23,41.04612,-114.01117,50.3,C,Human - Equipment,0,1
FIRE-2019-001077,Nevada Fire 1077,2019-09-10,2019-10-05,2019,NV,1048,Nevada County 23,39.70788,-115.28069,11.1,C,Human - Equipment,0,1
FIRE-2019-001078,Nevada Fire 1078,2019-10-14,2019-11-25,2019,NV,1048,Nevada County 23,40.45108,-115.15286,32.6,C,Lightning,0,8
FIRE-2019-001079,Nevada Fire 1079,2019-09-08,2019-09-20,2019,NV,1048,Nevada County 23,41.32703,-114.0855,14.2,C,Lightning,0,16
FIRE-2019-001080,Idaho Fire 1080,2019-08-22,2019-09-15,2019,ID,1049,Idaho County 00,42.23511,-115.79185,10.2,C,Lightning,0,11
FIRE-2019-001081,Idaho Fire 1081,2019-10-04,2019-10-28,2019,ID,1049,Idaho County 00,43.79775,-116.14141,7.0,B,Human - Arson,0,9
FIRE-2019-001082,Idaho Fire 1082,2019-06-12,2019-06-19,2019,ID,1049,Idaho County 00,42.64388,-116.83071,43.9,C,Lightning,0,1
FIRE-2019-001083,Idaho Fire 1083,2019-08-07,2019-09-05,2019,ID,1049,Idaho County 00,44.12841,-116.29083,53.1,C,Undetermined,0,1
FIRE-2019-001084,Idaho Fire 1084,2019-10-04,2019-10-14,2019,ID,1049,Idaho County 00,43.69248,-116.66851,228.5,D,Lightning,3,15
FIRE-2019-001085,Idaho Fire 1085,2019-10-07,2019-10-30,2019,ID,1049,Idaho County 00,44.04651,-116.80859,96.0,C,Undetermined,0,1
FIRE-2019-001086,Idaho Fire 1086,2019-09-03,2019-10-06,2019,ID,1049,Idaho County 00,42.15799,-115.78818,27.2,C,Powerline,0,5
FIRE-2019-001087,Idaho Fire 1087,2019-09-12,2019-10-27,2019,ID,1049,Idaho County 00,42.67586,-115.7004,156.0,D,Lightning,3,1
FIRE-2019-001088,Idaho Fire 1088,2019-06-11,2019-07-06,2019,ID,1049,Idaho County 00,43.0214,-117.08377,35.6,C,Human - Equipment,0,1
FIRE-2019-001089,Idaho Fire 1089,2019-08-04,2019-09-06,2019,ID,1049,Idaho County 00,42.50822,-116.952,59.7,C,Human - Equipment,0,9
FIRE-2019-001090,Idaho Fire 1090,2019-06-11,2019-06-22,2019,ID,1050,Idaho County 01,42.51412,-115.17971,61.6,C,Lightning,0,1
FIRE-2019-001091,Idaho Fire 1091,2019-07-31,2019-08-04,2019,ID,1050,Idaho County 01,44.19811,-114.6586,16.3,C,Human - Debris Burning,0,1
FIRE-2019-001092,Idaho Fire 1092,2019-11-10,2019-12-04,2019,ID,1050,Idaho County 01,42.00327,-114.82138,21.3,C,Lightning,0,20
FIRE-2019-001093,Idaho Fire 1093,2019-07-05,2019-07-09,2019,ID,1050,Idaho County 01,42.31176,-115.24074,114.3,D,Human - Debris Burning,5,6
FIRE-2019-001094,Idaho Fire 1094,2019-08-04,2019-09-11,2019,ID,1050,Idaho County 01,42.03649,-115.25322,53.5,C,Lightning,0,1
FIRE-2019-001095,Idaho Fire 1095,2019-08-07,2019-09-05,2019,ID,1050,Idaho County 01,44.03006,-114.63657,50.3,C,Lightning,0,1
FIRE-2019-001096,Idaho Fire 1096,2019-08-01,2019-08-29,2019,ID,1050,Idaho County 01,43.75676,-114.39801,8.5,B,Human - Equipment,0,13
FIRE-2019-001097,Idaho Fire 1097,2019-07-27,2019-08-28,2019,ID,1051,Idaho County 02,42.43173,-113.81865,99.2,C,Undetermined,0,8
FIRE-2019-001098,Idaho Fire 1098,2019-09-14,2019-09-27,2019,ID,1051,Idaho County 02,44.06559,-113.61925,85.1,C,Lightning,0,11
FIRE-2019-001099,Idaho Fire 1099,2019-08-25,2019-08-26,2019,ID,1051,Idaho County 02,44.26423,-112.69085,5.3,B,Human - Debris Burning,0,1
FIRE-2019-001100,Idaho Fire 1100,2019-08-16,2019-09-01,2019,ID,1051,Idaho County 02,43.78137,-112.81883,51.7,C,Human - Arson,0,1
FIRE-2019-001101,Idaho Fire 1101,2019-12-04,2020-01-08,2019,ID,1051,Idaho County 02,43.84893,-113.17056,0.5,B,Human - Arson,0,1
FIRE-2019-001102,Idaho Fire 1102,2019-10-14,2019-10-25,2019,ID,1051,Idaho County 02,43.12099,-113.7864,41.4,C,Lightning,0,1
FIRE-2019-001103,Idaho Fire 1103,2019-08-13,2019-08-16,2019,ID,1051,Idaho County 02,42.62407,-113.25753,39.2,C,Lightning,0,1
FIRE-2019-001104,Idaho Fire 1104,2019-10-05,2019-11-02,2019,ID,1051,Idaho County 02,42.33095,-112.80345,121.6,D,Human - Equipment,0,12
FIRE-2019-001105,Idaho Fire 1105,2019-10-14,2019-10-22,2019,ID,1051,Idaho County 02,43.66799,-113.03551,115.9,D,Lightning,0,13
FIRE-2019-001106,Idaho Fire 1106,2019-07-29,2019-08-04,2019,ID,1051,Idaho County 02,42.77869,-113.98175,22.4,C,Undetermined,0,1
FIRE-2019-001107,Idaho Fire 1107,2019-06-03,2019-06-22,2019,ID,1052,Idaho County 03,42.35051,-111.49688,55.0,C,Lightning,0,1
FIRE-2019-001108,Idaho Fire 1108,2019-11-05,2019-11-10,2019,ID,1052,Idaho County 03,44.17672,-111.52432,83.2,C,Powerline,0,17
FIRE-2019-001109,Idaho Fire 1109,2019-11-06,2019-12-07,2019,ID,1052,Idaho County 03,42.34204,-111.34443,8.0,B,Powerline,0,1
FIRE-2019-001110,Idaho Fire 1110,2019-09-18,2019-10-13,2019,ID,1052,Idaho County 03,42.33756,-111.4236,19.5,C,Human - Equipment,0,7
FIRE-2019-001111,Idaho Fire 1111,2019-06-12,2019-07-24,2019,ID,1052,Idaho County 03,43.40407,-111.04208,50.6,C,Undetermined,0,2
FIRE-2019-001112,Idaho Fire 1112,2019-06-23,2019-06-29,2019,ID,1052,Idaho County 03,43.1494,-111.71494,38.4,C,Human - Debris Burning,0,10
FIRE-2019-001113,Idaho Fire 1113,2019-06-12,2019-06-13,2019,ID,1052,Idaho County 03,43.74599,-111.47508,60.7,C,Lightning,0,9
FIRE-2019-001114,Idaho Fire 1114,2019-07-01,2019-07-25,2019,ID,1053,Idaho County 10,44.64505,-116.46541,5.8,B,Powerline,0,12
FIRE-2019-001115,Idaho Fire 1115,2019-06-01,2019-06-28,2019,ID,1053,Idaho County 10,44.66966,-116.74322,96.0,C,Lightning,0,6
FIRE-2019-001116,Idaho Fire 1116,2019-07-25,2019-07-27,2019,ID,1053,Idaho County 10,46.57812,-116.98641,60.9,C,Human - Campfire,0,1
FIRE-2019-001117,Idaho Fire 1117,2019-08-16,2019-08-27,2019,ID,1053,Idaho County 10,45.69042,-117.03568,32.4,C,Lightning,0,1
FIRE-2019-001118,Idaho Fire 1118,2019-08-24,2019-09-05,2019,ID,1053,Idaho County 10,45.66143,-117.08055,84.0,C,Human - Equipment,0,11
FIRE-2019-001119,Idaho Fire 1119,2019-09-25,2019-11-06,2019,ID,1053,Idaho County 10,45.43043,-115.72941,64.1,C,Human - Campfire,0,1
FIRE-2019-001120,Idaho Fire 1120,2019-09-06,2019-09-07,2019,ID,1053,Idaho County 10,44.40828,-115.83421,69.5,C,Human - Equipment,0,1
FIRE-2019-001121,Idaho Fire 1121,2019-10-04,2019-10-24,2019,ID,1053,Idaho County 10,45.99328,-116.49584,14.9,C,Human - Campfire,0,1
FIRE-2019-001122,Idaho Fire 1122,2019-08-22,2019-09-05,2019,ID,1053,Idaho County 10,45.55017,-115.69166,190.7,D,Human - Equipment,5,12
FIRE-2019-001123,Idaho Fire 1123,2019-10-08,2019-11-19,2019,ID,1053,Idaho County 10,44.51349,-116.26212,59.0,C,Human - Debris Burning,0,1
FIRE-2019-001124,Idaho Fire 1124,2019-08-23,2019-08-28,2019,ID,1053,Idaho County 10,45.84218,-115.95482,10.8,C,Human - Equipment,0,1
FIRE-2019-001125,Idaho Fire 1125,2019-06-25,2019-06-26,2019,ID,1054,Idaho County 11,44.71311,-115.27873,5.6,B,Human - Arson,0,1
FIRE-2019-001126,Idaho Fire 1126,2019-10-07,2019-11-13,2019,ID,1054,Idaho County 11,44.40886,-114.6605,15.7,C,Lightning,0,12
FIRE-2019-001127,Idaho Fire 1127,2019-08-04,2019-08-23,2019,ID,1054,Idaho County 11,44.55083,-115.57552,18.5,C,Undetermined,0,1
FIRE-2019-001128,Idaho Fire 1128,2019-08-08,2019-08-30,2019,ID,1054,Idaho County 11,45.16362,-115.04451,6.9,B,Human - Equipment,0,1
FIRE-2019-001129,Idaho Fire 1129,2019-07-16,2019-08-23,2019,ID,1054,Idaho County 11,44.68377,-114.39838,44.2,C,Powerline,0,7
FIRE-2019-001130,Idaho Fire 1130,2019-08-15,2019-08-30,2019,ID,1054,Idaho County 11,44.51709,-114.59232,49.2,C,Undetermined,0,7
FIRE-2019-001131,Idaho Fire 1131,2019-06-01,2019-07-10,2019,ID,1054,Idaho County 11,44.70911,-114.45832,165.8,D,Human - Campfire,4,4
FIRE-2019-001132,Idaho Fire 1132,2019-08-19,2019-10-02,2019,ID,1054,Idaho County 11,46.33056,-115.09151,28.2,C,Human - Equipment,0,1
FIRE-2019-001133,Idaho Fire 1133,2019-08-26,2019-08-27,2019,ID,1054,Idaho County 11,44.68894,-115.53375,49.4,C,Lightning,0,15
FIRE-2019-001134,Idaho Fire 1134,2019-06-24,2019-07-15,2019,ID,1055,Idaho County 12,46.15671,-112.59813,4.6,B,Lightning,0,1
FIRE-2019-001135,Idaho Fire 1135,2019-08-27,2019-09-26,2019,ID,1055,Idaho County 12,45.15786,-113.20641,3.7,B,Lightning,0,1
FIRE-2019-001136,Idaho Fire 1136,2019-08-15,2019-09-21,2019,ID,1055,Idaho County 12,45.85068,-112.74118,7.6,B,Human - Equipment,0,1
FIRE-2019-001137,Idaho Fire 1137,2019-09-09,2019-10-12,2019,ID,1055,Idaho County 12,45.77926,-113.466,57.1,C,Powerline,0,12
FIRE-2019-001138,Idaho Fire 1138,2019-07-25,2019-09-07,2019,ID,1055,Idaho County 12,45.51387,-113.04259,15.2,C,Lightning,0,4
FIRE-2019-001139,Idaho Fire 1139,2019-08-06,2019-08-13,2019,ID,1055,Idaho County 12,45.96607,-112.87458,41.1,C,Lightning,0,7
FIRE-2019-001140,Idaho Fire 1140,2019-09-20,2019-10-20,2019,ID,1055,Idaho County 12,45.23919,-113.98688,31.0,C,Human - Equipment,0,1
FIRE-2019-001141,Idaho Fire 1141,2019-07-19,2019-08-14,2019,ID,1055,Idaho County 12,44.75397,-113.93087,5.7,B,Human - Arson,0,3
FIRE-2019-001142,Idaho Fire 1142,2019-09-20,2019-10-21,2019,ID,1055,Idaho County 12,46.65836,-113.60821,33.3,C,Lightning,0,1
FIRE-2019-001143,Idaho Fire 1143,2019-08-26,2019-10-04,2019,ID,1055,Idaho County 12,44.67287,-112.62977,12.0,C,Human - Arson,0,17
FIRE-2019-001144,Idaho Fire 1144,2019-09-12,2019-09-14,2019,ID,1055,Idaho County 12,46.61664,-112.87618,12.0,C,Undetermined,0,1
FIRE-2019-001145,Idaho Fire 1145,2019-07-03,2019-07-23,2019,ID,1055,Idaho County 12,44.52838,-113.11468,3.6,B,Powerline,0,1
FIRE-2019-001146,Idaho Fire 1146,2019-09-01,2019-09-21,2019,ID,1056,Idaho County 13,44.45873,-112.26468,112.7,D,Lightning,10,1
FIRE-2019-001147,Idaho Fire 1147,2019-09-20,2019-10-13,2019,ID,1056,Idaho County 13,45.9406,-111.81298,8.8,B,Undetermined,0,1
FIRE-2019-001148,Idaho Fire 1148,2019-06-30,2019-08-07,2019,ID,1056,Idaho County 13,46.41882,-111.68059,11.1,C,Human - Debris Burning,0,1
FIRE-2019-001149,Idaho Fire 1149,2019-12-18,2019-12-28,2019,ID,1056,Idaho County 13,46.06662,-111.0946,66.7,C,Undetermined,0,14
FIRE-2019-001150,Idaho Fire 1150,2019-07-16,2019-07-17,2019,ID,1056,Idaho County 13,46.18137,-112.05957,56.0,C,Undetermined,0,21
FIRE-2019-001151,Idaho Fire 1151,2019-07-05,2019-07-18,2019,ID,1056,Idaho County 13,45.82414,-111.56685,43.2,C,Human - Equipment,0,1
FIRE-2019-001152,Idaho Fire 1152,2019-07-31,2019-09-06,2019,ID,1056,Idaho County 13,45.14553,-111.96479,152.2,D,Undetermined,0,14
FIRE-2019-001153,Idaho Fire 1153,2019-07-26,2019-08-22,2019,ID,1056,Idaho County 13,44.62441,-111.28047,34.6,C,Human - Equipment,0,9
FIRE-2019-001154,Idaho Fire 1154,2019-07-02,2019-07-30,2019,ID,1056,Idaho County 13,46.11852,-111.73909,6.0,B,Human - Equipment,0,10
FIRE-2019-001155,Idaho Fire 1155,2019-07-11,2019-08-21,2019,ID,1056,Idaho County 13,44.9984,-111.87439,53.9,C,Lightning,0,1
FIRE-2019-001156,Idaho Fire 1156,2019-05-22,2019-07-03,2019,ID,1057,Idaho County 20,48.98918,-115.87165,82.0,C,Lightning,0,8
FIRE-2019-001157,Idaho Fire 1157,2019-07-30,2019-09-01,2019,ID,1057,Idaho County 20,48.12226,-116.03759,39.3,C,Human - Debris Burning,0,10
FIRE-2019-001158,Idaho Fire 1158,2019-07-08,2019-07-16,2019,ID,1058,Idaho County 21,47.55585,-114.94532,10.9,C,Human - Equipment,0,3
FIRE-2019-001159,Idaho Fire 1159,2019-08-24,2019-09-17,2019,ID,1058,Idaho County 21,48.17134,-114.24261,76.8,C,Powerline,0,1
FIRE-2019-001160,Idaho Fire 1160,2019-06-30,2019-08-13,2019,ID,1058,Idaho County 21,47.38393,-114.62904,116.5,D,Lightning,0,14
FIRE-2019-001161,Idaho Fire 1161,2019-07-09,2019-08-17,2019,ID,1058,Idaho County 21,47.02454,-115.62593,23.5,C,Lightning,0,7
FIRE-2019-001162,Idaho Fire 1162,2019-10-05,2019-10-31,2019,ID,1058,Idaho County 21,47.96339,-114.98347,24.8,C,Powerline,0,5
FIRE-2019-001163,Idaho Fire 1163,2019-06-07,2019-06-28,2019,ID,1058,Idaho County 21,48.1513,-115.45025,189.4,D,Human - Equipment,0,11
FIRE-2019-001164,Idaho Fire 1164,2019-08-27,2019-09-13,2019,ID,1058,Idaho County 21,48.49666,-114.67127,92.6,C,Powerline,0,1
FIRE-2019-001165,Idaho Fire 1165,2019-09-01,2019-09-11,2019,ID,1058,Idaho County 21,46.72649,-115.50546,0.6,B,Lightning,0,7
FIRE-2019-001166,Idaho Fire 1166,2019-07-10,2019-08-09,2019,ID,1058,Idaho County 21,47.55894,-115.5279,67.8,C,Human - Debris Burning,0,1
FIRE-2019-001167,Idaho Fire 1167,2019-07-08,2019-08-02,2019,ID,1059,Idaho County 22,47.1841,-113.08859,10.8,C,Human - Arson,0,1
FIRE-2019-001168,Idaho Fire 1168,2019-07-06,2019-07-13,2019,ID,1059,Idaho County 22,48.13069,-112.65079,50.9,C,Lightning,0,7
FIRE-2019-001169,Idaho Fire 1169,2019-07-28,2019-08-21,2019,ID,1059,Idaho County 22,47.27799,-113.88016,10.0,C,Undetermined,0,1
FIRE-2019-001170,Idaho Fire 1170,2019-08-31,2019-09-14,2019,ID,1059,Idaho County 22,47.63207,-112.86707,33.3,C,Human - Campfire,0,1
FIRE-2019-001171,Idaho Fire 1171,2019-09-08,2019-10-15,2019,ID,1059,Idaho County 22,48.55328,-112.69213,1292.4,F,Human - Debris Burning,7,60
FIRE-2019-001172,Idaho Fire 1172,2019-07-14,2019-07-31,2019,ID,1059,Idaho County 22,48.06665,-112.55788,0.3,B,Undetermined,0,7
FIRE-2019-001173,Idaho Fire 1173,2019-08-13,2019-08-21,2019,ID,1059,Idaho County 22,47.86074,-114.06429,8.3,B,Undetermined,0,2
FIRE-2019-001174,Idaho Fire 1174,2019-09-04,2019-09-17,2019,ID,1059,Idaho County 22,48.2804,-113.97066,6.8,B,Undetermined,0,1
FIRE-2019-001175,Idaho Fire 1175,2019-07-03,2019-07-29,2019,ID,1059,Idaho County 22,48.40545,-113.6438,34.2,C,Undetermined,0,12
FIRE-2019-001176,Idaho Fire 1176,2019-09-11,2019-10-19,2019,ID,1060,Idaho County 23,48.34059,-111.23864,163.3,D,Lightning,4,1
FIRE-2019-001177,Idaho Fire 1177,2019-04-27,2019-06-05,2019,ID,1060,Idaho County 23,48.40985,-111.89321,84.6,C,Human - Equipment,0,5
FIRE-2019-001178,Idaho Fire 1178,2019-08-23,2019-09-25,2019,ID,1060,Idaho County 23,48.57846,-111.15826,29.8,C,Lightning,0,10
FIRE-2019-001179,Idaho Fire 1179,2019-06-12,2019-06-20,2019,ID,1060,Idaho County 23,48.88422,-111.19026,37.8,C,Lightning,0,9
FIRE-2019-001180,Idaho Fire 1180,2019-06-30,2019-07-21,2019,ID,1060,Idaho County 23,46.83616,-111.9955,53.5,C,Lightning,0,18
FIRE-2019-001181,Idaho Fire 1181,2019-08-05,2019-09-10,2019,ID,1060,Idaho County 23,47.75255,-112.04025,79.3,C,Lightning,0,5
FIRE-2019-001182,Idaho Fire 1182,2019-08-01,2019-09-13,2019,ID,1060,Idaho County 23,47.97557,-112.21293,63.0,C,Lightning,0,9
FIRE-2019-001183,Idaho Fire 1183,2019-09-18,2019-10-20,2019,ID,1060,Idaho County 23,47.40816,-111.37789,19.3,C,Human - Equipment,0,1
FIRE-2019-001184,Montana Fire 1184,2019-08-05,2019-09-11,2019,MT,1061,Montana County 00,44.66241,-115.62772,19.8,C,Lightning,0,18
FIRE-2019-001185,Montana Fire 1185,2019-08-18,2019-09-13,2019,MT,1061,Montana County 00,44.40713,-114.27272,31.0,C,Lightning,0,1
FIRE-2019-001186,Montana Fire 1186,2019-07-27,2019-08-23,2019,MT,1061,Montana County 00,44.42495,-114.98783,31.7,C,Human - Campfire,0,1
FIRE-2019-001187,Montana Fire 1187,2019-10-30,2019-11-25,2019,MT,1061,Montana County 00,45.25322,-114.79897,18.8,C,Lightning,0,12
FIRE-2019-001188,Montana Fire 1188,2019-08-03,2019-08-10,2019,MT,1061,Montana County 00,45.79606,-114.07671,92.6,C,Lightning,0,6
FIRE-2019-001189,Montana Fire 1189,2019-08-11,2019-08-22,2019,MT,1061,Montana County 00,44.89505,-115.68459,58.2,C,Lightning,0,1
FIRE-2019-001190,Montana Fire 1190,2019-05-10,2019-05-14,2019,MT,1061,Montana County 00,45.22426,-113.55156,0.2,A,Lightning,0,1
FIRE-2019-001191,Montana Fire 1191,2019-07-16,2019-08-10,2019,MT,1061,Montana County 00,44.51506,-113.15857,20.0,C,Lightning,0,3
FIRE-2019-001192,Montana Fire 1192,2019-09-01,2019-09-28,2019,MT,1061,Montana County 00,44.59364,-114.61792,99.0,C,Human - Debris Burning,0,1
FIRE-2019-001193,Montana Fire 1193,2019-06-17,2019-07-18,2019,MT,1061,Montana County 00,45.13282,-115.27843,33.7,C,Lightning,0,1
FIRE-2019-001194,Montana Fire 1194,2019-09-19,2019-10-03,2019,MT,1061,Montana County 00,45.25639,-115.75162,103.1,D,Human - Campfire,5,10
FIRE-2019-001195,Montana Fire 1195,2019-08-26,2019-10-03,2019,MT,1061,Montana County 00,44.99043,-114.59555,33.4,C,Human - Arson,0,16
FIRE-2019-001196,Montana Fire 1196,2019-06-26,2019-07-03,2019,MT,1061,Montana County 00,45.48639,-113.16686,53.3,C,Undetermined,0,1
FIRE-2019-001197,Montana Fire 1197,2019-08-18,2019-08-31,2019,MT,1061,Montana County 00,45.73072,-113.07481,36.0,C,Lightning,0,11
FIRE-2019-001198,Montana Fire 1198,2019-09-13,2019-09-20,2019,MT,1062,Montana County 01,45.2851,-110.14552,5.4,B,Human - Arson,0,1
FIRE-2019-001199,Montana Fire 1199,2019-11-22,2019-12-09,2019,MT,1062,Montana County 01,44.44383,-112.43891,54.2,C,Lightning,0,1
FIRE-2019-001200,Montana Fire 1200,2019-07-25,2019-08-23,2019,MT,1062,Montana County 01,45.00862,-112.3638,28.2,C,Lightning,0,13
FIRE-2019-001201,Montana Fire 1201,2019-09-19,2019-10-28,2019,MT,1062,Montana County 01,45.04797,-110.804,17.4,C,Lightning,0,1
FIRE-2019-001202,Montana Fire 1202,2019-07-02,2019-07-10,2019,MT,1062,Montana County 01,44.47647,-112.67245,14.3,C,Lightning,0,8
FIRE-2019-001203,Montana Fire 1203,2019-08-30,2019-09-06,2019,MT,1063,Montana County 02,45.35101,-109.3206,62.9,C,Lightning,0,5
FIRE-2019-001204,Montana Fire 1204,2019-09-12,2019-10-21,2019,MT,1063,Montana County 02,44.66224,-108.51449,11.4,C,Lightning,0,1
FIRE-2019-001205,Montana Fire 1205,2019-09-09,2019-10-24,2019,MT,1063,Montana County 02,45.35391,-107.27665,67.2,C,Lightning,0,3
FIRE-2019-001206,Montana Fire 1206,2019-08-01,2019-08-23,2019,MT,1063,Montana County 02,45.7798,-109.43797,2015.8,F,Lightning,11,121
FIRE-2019-001207,Montana Fire 1207,2019-07-23,2019-08-23,2019,MT,1063,Montana County 02,45.56573,-109.48782,0.5,B,Human - Debris Burning,0,1
FIRE-2019-001208,Montana Fire 1208,2019-08-11,2019-08-26,2019,MT,1063,Montana County 02,45.65569,-109.67184,41.9,C,Human - Equipment,0,4
FIRE-2019-001209,Montana Fire 1209,2019-09-02,2019-09-25,2019,MT,1063,Montana County 02,44.86706,-109.71827,66.6,C,Undetermined,0,2
FIRE-2019-001210,Montana Fire 1210,2019-10-05,2019-11-08,2019,MT,1063,Montana County 02,44.42079,-108.90713,21.7,C,Human - Arson,0,14
FIRE-2019-001211,Montana Fire 1211,2019-05-16,2019-05-18,2019,MT,1063,Montana County 02,44.5729,-108.21277,57.9,C,Lightning,0,1
FIRE-2019-001212,Montana Fire 1212,2019-08-27,2019-10-11,2019,MT,1063,Montana County 02,44.9477,-107.01774,1.6,B,Undetermined,0,1
FIRE-2019-001213,Montana Fire 1213,2019-10-11,2019-11-21,2019,MT,1063,Montana County 02,45.86405,-109.41847,50.9,C,Human - Campfire,0,11
FIRE-2019-001214,Montana Fire 1214,2019-10-07,2019-11-03,2019,MT,1064,Montana County 03,45.44124,-106.20407,109.5,D,Undetermined,0,4
FIRE-2019-001215,Montana Fire 1215,2019-09-10,2019-10-10,2019,MT,1064,Montana County 03,45.47615,-105.26145,89.8,C,Human - Debris Burning,0,6
